	name	mz	RT	HU_pos_001	HU_pos_007	HU_pos_013	HU_pos_022	HU_pos_040	HU_pos_050	HU_pos_060	HU_pos_081	HU_pos_086	HU_pos_116	HU_pos_124	HU_pos_140	HU_pos_145	HU_pos_162	HU_pos_183	HU_pos_188b	HU_pos_189b	HU_pos_189	HU_pos_192b	HU_pos_193b	HU_pos_204b	HU_pos_205b	HU_pos_213	HU_pos_214	HU_pos_224
742	M155T350	154.8884578	349.559515	0	307025.1993	0	0	0	469048.7219	1779658.646	0	1195982.868	0	1684565.545	157960.3606	420621.6123	0	0	0	0	0	449748.5355	0	0	406266.7502	0	1583353.803	0
743	M155T275	155.0534838	274.5943274	2342679.011	7872060.611	678319.8282	5454876.918	7114695.14	8003796.66	7374739.778	875031.2218	5118713.966	8974363.211	8002954.811	1258843.374	672216.9833	8393371.558	10067839.04	436594.8175	7109255.663	5354690.606	697708.509	2927371.711	1131830.22	2318413.433	0	444843.2285	0
744	M155T274	155.063344	274.0349635	2812759.666	3898102.799	2042910.478	3222918.301	3722695.482	3551953.412	4837449.363	4739900.969	8786058.637	9129017.482	6988258.86	1985407.554	4138214.392	538296.8211	9322294.331	310789.9575	3467171.656	2075209.372	1429807.511	2574746.255	4797096.242	1963854.132	0	1107010.759	0
745	M155T333	155.0703263	332.9460615	3194473.578	3959664.782	5834841.962	9689165.604	2549785.999	6434248.333	6156170.702	5535259.547	9885219.127	3715686.309	8489980.537	2869239.45	2338504.962	14682471.54	5757885.415	282118.3498	8165899.492	4912296.302	2158813.862	3960374.318	8967441.913	3776346.399	1594605.325	1199045.335	0
746	M155T360	155.0703414	360.0763759	2161407.483	4322382.864	2313537.36	4948889.622	3389166.825	3824117.595	1905126.723	9389868.563	6172327.228	2243676.237	3639443.984	2183974.183	2497972.142	4350172.242	1507377.339	506257.6609	1808782.614	1473926.619	1456694.572	1557464.704	5450890.023	4014390.817	3183776.29	256487.8061	0
747	M155T374	155.0703201	373.8788581	5355037.275	11032625.2	10954624.1	12485584.86	7075399.956	13532805.68	9103428.215	18335983.78	29703475.5	5953714.398	22167361.8	8580418.97	14074874.51	7094753.159	3436264.851	1090039.937	7132239.769	5099672.362	5645193.511	8764100.703	12393945.23	7016784.513	2527208.616	2301328.978	0
748	M155T296	155.0704205	295.5552647	982818.2441	3623501.846	7244145.35	23912427.51	3515591.149	5700210.439	7188705.48	4180096.86	6259833.199	4626192.298	8403899.312	1096775.421	1406993.791	7687765.008	8454113.933	870652.5066	5423357.04	2918515.786	4127673.229	4179142.581	9256601.351	4785388.571	3066213.84	1972322.296	0
749	M155T281	155.0815055	280.9602607	0	4032600.402	360198.9047	4885162.052	1960448.395	4125348.511	3961291.444	188909.792	6765601.226	1864031.334	4105994.575	789551.9988	0	6528714.543	4257818.628	0	9744118.036	5620913.638	2070308.216	1360191.846	5184214.237	3710967.876	144470.4983	0	0
750	M155T65	155.0824967	65.42739501	3675581.067	303175.1314	977699.623	5978318.533	0	290274.8704	4477531.774	0	3619010.361	3048585.109	8401395.785	2285403.601	1947367.552	5544129.344	2488450.802	0	2235066.227	3834889.343	19137578.45	4188235.768	4658639.691	3673815.949	1503195.049	3822906.576	1692258.117
751	M155T332	155.1066811	332.38434	4694017.011	9789010.345	8239521.924	5433201.282	4107640.972	7601222.709	3257748.729	14187851.46	11962333.47	1767245.435	9431521.172	3779426.336	9579620.509	4556579.912	1599151.731	2942846.004	6079821.482	3728842.948	6808675.75	3758976.607	9645063.833	10459503.67	1473111.646	2139760.834	0
752	M155T396	155.10664	396.0754435	3440383.739	8731547.103	3614567.19	19199409.47	2783687.399	8236313.447	8268549.998	3851872.313	8959753.987	948646.2506	11423347.86	2004569.493	5469626.24	5742371.647	7325725.138	435748.4199	8252356.725	3735380.558	2769792.834	5495847.596	3735208.06	5947791.427	778754.3625	431152.1105	0
753	M156T370	155.6042909	369.9028953	6133442.325	184234.9884	2237567.48	588056.0857	852111.3271	5273286.093	3449798.896	1969768.036	10450999.84	2077059.835	0	4107451.9	238103.6517	5551157.984	0	410442.1573	10939197.59	3475815.227	3962663.346	4488242.967	4508274.437	4731699.076	1875490.764	766000.2939	136624.7664
754	M156T334	156.1019829	334.4558806	11318333.96	17594291.54	9180614.296	7232169.686	9331197.678	10687042.54	20915326.8	11219162.57	19314710.4	6069974.132	122425134.6	7601752.932	10494593.27	16007355.87	20447417.54	10148463.22	16620064.03	7906151.32	19151076.62	12396731.47	30701938.56	33838991.54	3368676.918	9335539.015	2083804.338
755	M156T321	156.1131683	320.9820376	1479859.481	4292356.711	1466690.817	2916596.266	4084030.781	7376735.728	3132774.902	3857150.065	4900458.704	1222780.317	3495960.407	1110967.268	3528029.614	4026277.515	2060442.682	342123.5423	2073726.638	1165117.577	1892309.61	1485021.468	4224601.348	2634158.277	1170385.631	882879.9536	0
756	M156T476	156.1382565	475.5890947	7304043.113	122441022.1	7125501.133	11863639.95	7157806.841	33484478.35	11615690.36	24485527.78	4769818.921	9266588.933	26505626.55	1589545.4	15766756.6	13527250.58	7723009.635	15021368.27	69135633.74	24755992.82	52167498.69	31102296.04	5244187.077	52628032.12	4420505.64	7325409.346	0
757	M157T341	156.5363601	341.2303456	7248841.663	4983886.672	3414415.943	2696149.002	3466955.208	1203160.406	4754232.443	5287196.942	3002280.237	1399981.824	1381361.482	2881503.536	556650.743	199261.4282	342423.1416	1088125.5	2458738.368	1438743.787	508227.0926	1881296.526	237526.8453	266147.8961	0	434062.2223	0
758	M157T52	156.8776372	51.62684482	20039896.98	0	157197.0125	4149274.003	10083838.1	6762266.236	7742155.854	4211640.779	828046.4617	5857519.488	4644343.004	258538.8668	0	3314219.456	6144696.58	7983357.474	9924291.328	7111224.027	9140786.844	7481435.258	0	10977270.7	8211499.241	1881471.128	544241.402
759	M157T130	157.0132724	129.514009	5362548.031	17186916.88	5161436.767	7117104.791	1919430.033	4821954.284	3921976.956	15485647.21	1077024.213	2137118.925	4408645.639	31071647.99	170202.3615	11766515.36	7069661.061	3364842.538	5652680.925	4232789.018	1486217.277	1680540.054	2673110.55	790898.3255	0	4091775.272	0
760	M157T58	157.0621678	58.29147507	17637175.02	29089966.61	25265289.4	15228508.34	23832290.33	26535711.58	36444518.33	45369303.05	49779130.72	38782566.62	35662763.08	69529963.35	29600684.62	52463377.21	17014264.97	6123557.393	30479136.07	58324770.86	38310638.03	35213775.59	14845144.01	22919658.55	19695866.05	41383486.02	0
761	M157T270	157.0860095	270.1085339	10488778.73	12293617.06	14045589.37	8748696.762	21492822.61	10399165.18	17980306.2	12738548.1	24928858.45	4032200.301	26273623.96	5684745.012	4315752.362	10781790.46	5228165.945	3055551.168	16304228.63	9383870.984	8218809.392	4245455.57	17309468.66	8780361.14	1161536.404	1152595.923	0
762	M157T372	157.1223102	371.688035	5946196.372	2082160.886	3157967.654	4886226.984	13248232.38	3276079.407	861436.5056	966055.8638	6017355.884	0	6521098.677	2236941.959	485223.9883	2649703.201	167106.8419	0	6220750.67	3174574.056	27575807.55	7135707.348	3532161.456	4852909.416	1619166.071	502382.9527	0
763	M158T312	157.8721792	312.4283062	139846.6136	1445047.554	1657581.647	0	743761.6207	766846.4752	1214745.549	3771442.841	3441949.749	203715.3692	2034320.898	124690.5559	229978.2784	0	876948.9876	0	1822446.918	1240621.086	1249423.201	445990.8389	0	103440.9954	0	222548.2554	0
764	M158T327	158.0362037	327.3135251	160822.9374	1168090.081	1068416.467	2503731.226	0	1567170.542	3485141.315	0	1117483.015	2939834.477	542093.6604	0	0	813968.8404	1510729.275	0	145601.5555	0	0	0	212913.0132	863209.0058	0	0	0
765	M158T284	158.0354899	284.0969951	7325161.965	2635624.254	193827.0253	0	179072.1967	440665.0472	3407944.037	5092278.388	224139.9482	199273.9168	567165.6223	206383.6908	260618.1355	0	0	3337702.994	4083395.85	1844629.107	0	568755.9434	1370120.584	259461.156	488508.3727	0	0
766	M158T64	158.045667	63.69088893	3966295.669	9055391.268	3453824.095	0	0	417311.3148	0	1408179.891	1506357.914	3977819.382	1799487.091	3818450.333	2488980.785	4923810.976	81670.79807	733801.0091	0	17632619.67	0	0	0	0	2147680.768	27445568.74	0
767	M158T313	158.0809956	312.672348	217490286	618261946.2	585462454.4	277012723	484100233.5	355578084.3	539331869.6	1089750920	1086590658	170299217.6	664428485	159001224.2	336139718.6	272228452	416879416.4	61060303.27	610241736	452994168.4	575810860	285683026.5	378271985.8	372671463.3	114843454.3	249833600	151174.0859
768	M158T279	158.0809956	279.4756593	18297518.31	368452940.9	88255673.81	145222681.2	26657854.6	71636215.69	128855078.6	64902509.83	64362128.62	28478247.71	95025503.65	17072419.66	40698233.15	212449441.3	85760310.98	9113286.329	148891556.8	87507560.89	18290331.11	21759797.93	117450860.9	36498114.72	5120566.799	20221093.34	0
769	M158T66	158.0937632	66.33344829	0	2926477.622	2010897.013	3923253.557	0	523149.208	950604.1422	2057018.952	4464649.692	0	5326125.644	0	9112937.223	0	467927.1735	611744.8372	1286504.23	0	5517013.676	4920840.018	3707709.74	0	753993.7779	8417043.354	0
770	M158T314	158.1175368	313.5054342	38393234.11	20606051.18	7920323.05	83421262.9	5529427.482	10026454.29	21590244.75	4218015.732	7773825.977	6241298.429	17325971.24	2184185.954	17243670.16	4953211.531	12187547.53	1110105.38	98652513.43	56021285.86	72437965.87	4252760.583	12227275.66	5066057.867	981656.8051	19529174.85	2517116.785
771	M158T379	158.1176938	379.0715274	636686.2238	1932023.629	2363542.738	2277513.471	2450419.958	3392955.905	2906900.558	3160092.274	3010699.087	0	2310926.554	503017.051	2258693.008	2206380.761	1564426.795	193379.2261	4303379.929	1721439.451	3080661.608	2385354.942	4463189.704	2035439.758	2353413.883	404384.9165	0
772	M158T66_2	158.1188713	65.74619836	0	10349728.02	4246762.471	819511.7441	14333121.12	3784761.901	6902995.164	4065618.256	12904421.66	10092733.2	12595448.43	0	8832206.181	21376137.27	8209826.072	2863547.271	8965740.908	8291742.001	10980537.46	2530080.455	14882649.3	11884413.64	5320386.214	6674166.386	2468331
773	M158T312_2	158.1675572	312.4569236	173980.6118	2092952.255	2492516.108	0	1717613.811	1298376.942	2243806.253	4713600.683	5133095.948	0	2736384.9	0	513596.7662	406990.2037	1321557.312	0	1847214.168	1535059.559	1402151.904	259461.7479	772621.3392	255864.9581	0	688549.3332	0
774	M158T313_2	158.2904544	312.5252237	813314.9664	2286768.571	2948756.438	371519.9667	2119222.164	1059098.378	1937915.82	5489946.1	5363765.43	161763.5804	3222786.17	363797.416	631695.2155	716103.963	1677566.762	0	2274757.059	2121977.539	2569731.318	713568.346	1231173.889	1063871.243	212141.144	419823.2511	0
775	M159T311	158.5339325	310.8421205	20817663.09	11977774.97	13024001.98	10242880.4	11029092.92	10185143.7	9792213.047	8324004.06	7520524.221	5519438.758	9109278.55	14167028.13	0	3317878.375	1420807.468	8973429.356	5303420.28	3720559.426	3120746.589	1219632.242	4010955.176	2463420.115	2911622.598	1384263.047	0
776	M159T295	158.5339391	294.5734473	19685304.51	9070391.871	4425327.484	3143915.571	4471522.47	1540122.497	5903920.718	7036580.69	3687499.92	3685170.268	4664447.228	2335216.604	0	508712.802	1731590.986	2578955.598	839291.7751	2504877.062	760020.6575	236103.4226	0	0	0	0	0
777	M159T67	158.9131908	67.3809594	12069709.56	320406.2178	2646338.635	8604307.19	7445665.819	7968593.382	7592279.733	1012833.501	0	6506128.473	962675.7017	0	0	0	2170252.416	0	448836.8105	7595696.374	0	812980.0146	0	0	3507902.293	0	0
778	M159T50	158.9223287	50.30564537	40733110.68	57838517.15	87162305.34	67357477.36	76253520.4	89287000.54	50547113.4	39065037.38	95338243.25	32899249.35	108153926.9	57746800.95	106993941.4	77537282.11	33276069.85	6136984.919	111858185.3	66926725.51	168198325.7	108194156.3	158254956.5	69591652.75	16093209.11	84080436.51	0
779	M159T50_2	158.9656005	49.84454507	122664554.9	7237376.236	64407302.7	34578070.07	24435399.59	18251647.12	22273655.18	15220202.97	4562750.523	67891305.47	5559307.569	30408754.34	24366426.08	3801229.024	28227165.27	371798999.1	27619865.17	15182107.65	7813600.41	10448608.34	280134.8817	18565756.13	28168465.2	3633480.563	521700205.7
780	M159T280	159.0369411	280.416907	398604.2123	2320457.447	0	1292873.325	1379312.125	275111.9832	2879292.725	0	4391408.659	1157164.617	991370.0757	0	0	156014.2839	0	268569.2308	0	0	0	0	0	0	0	0	255966.95
781	M159T318	159.0655064	317.9226093	30710816.29	37643196.34	28583766.48	90213607.39	63347353.67	26105307.03	35364884.38	75591480.29	143551943.5	28179314.71	188384054	49346042.77	17378543.25	44935880.48	23353349.59	6964916.756	7611595.348	8149827.551	7824533.657	10808349.59	45716262.44	19405724.88	3464387.056	10404494.32	0
782	M159T268	159.0652214	268.3226202	3646312.638	10626595.99	10010633.48	11714550.45	7578003.528	14573685.52	12967470.15	10380006.25	20397787.64	4027897.453	9631367.946	2799534.307	11847602.39	115940.4753	3843274.51	2969480.748	5588016.205	3543248.02	3150180.398	5040380.634	33149302.35	5240351.125	1197023.369	1598346.554	0
783	M159T313	159.0845635	312.5512586	10172751.85	30901065.73	30678663.61	11819259.48	22708387.77	13746495.11	24864701.74	61821777.86	62782901.84	6137832.289	30339656.43	5672334.034	7732128.627	9184119.153	16939675.33	2294124.619	24569570.37	18418970.51	20263836.56	9916285.759	12048088.07	9761441.055	3577674.626	7548395.944	2668955.579
784	M159T272	159.0915416	271.7451787	2931803.772	13941153.63	4052541.278	5385675.605	7576753.555	0	0	8676872.958	0	0	6605621.178	4895266.811	153907.2395	3996274.978	0	0	142786.4163	0	251567.4173	0	0	0	0	0	0
785	M159T376	159.1014448	376.4842208	275470.204	1675866.112	1560460.812	2875517.639	1474600.414	3949082.445	1927261.648	3242981.512	3173768.93	991542.6402	1330880.443	200993.2784	1718024.33	2432704.138	552140.2363	0	2402166.926	1618123.962	0	2645876.983	536881.2375	1756747.414	0	166668.1561	0
786	M159T328	159.1015101	328.2363923	3163290.919	18344545.58	5882510.889	19806640.44	10473573.23	18003819.76	16194166.94	16091037.89	51409174.39	2386755.38	14389086.86	10477306.51	12565644.01	3131642.132	3585224.547	3441246.362	5714285.408	4093504.225	5814699.745	6030038.966	20044261.76	9412917.511	1300666.424	1831903.857	0
787	M159T398	159.1253172	397.9604623	1362147.238	2287049.137	833206.0281	1212122.142	2610808.095	1124268.822	0	2742265.163	1647185.906	0	665856.2865	1089972.352	712608.9024	2033797.316	0	0	612836.3871	0	192548.3233	784849.3594	601093.8233	900459.7589	0	133643.6985	0
788	M159T49	159.149282	49.17779216	185276635	369559917.2	442704135.8	449515365	188084242.9	446557344.3	458135239.1	245160465.3	1014315268	185672635.2	317064135	254589287.4	273091298	500002861.6	136530603.7	46362552.33	134497550.1	114679874.6	118839295.4	298503381.5	672869048.5	227410438.7	128650510.2	177251110.9	1077687.996
789	M159T49_2	159.2368646	49.0341941	469663.0876	1113579.761	1923435.716	1769677.876	378650.4838	1587129.335	1918267.665	855281.2629	4685269.417	616364.3832	1111856.308	427597.1619	397934.0255	2134470.399	105968.6051	0	175162.0859	178486.2252	0	896469.446	2949842.963	298789.7554	175955.0552	612351.0529	86746.33534
790	M159T49_3	159.3609456	49.16370359	493973.8256	1246007.81	2047795.738	2297682.223	619222.6171	1890456.945	2096859.276	1532545.252	5171559.522	470511.0217	1212136.428	998951.7007	558695.5222	2549537.861	255694.9271	0	331327.5543	135395.9199	195969.4341	850388.2344	3056308.349	465357.1609	582063.0853	500557.4429	0
791	M160T278	159.8837094	278.259486	127456.3249	0	2229427.399	0	1926730.067	6942644.44	660659.0821	463916.0783	3968794.793	0	426006.8414	1583444.337	0	0	0	200915.719	477702.8554	0	762798.9237	31025.18416	0	2454375.024	318302.4489	3486462.163	0
792	M160T319	159.88362	319.0158333	0	1254605.915	0	0	455566.951	199532.4209	1747839.876	2518670.261	2409553.064	192125.6365	276544.4203	0	184976.6626	194740.2681	442857.1201	0	797151.5351	190013.6947	554896.6339	0	0	0	0	0	0
793	M160T56	160.037865	55.87980189	327320.6783	3999903.238	0	3131694.542	3414591.117	4604222.87	4365614.774	0	473107.0107	3887525.763	2801284.769	0	1890934.212	1568492.205	9171930.118	0	0	0	0	0	0	0	1390254.485	0	0
794	M160T318	160.0686371	317.916054	1263030.147	1873172.694	1167098.181	3382952.724	2408283.758	1139055.087	1825839.497	3183996.137	5205774.641	1156219.718	6606991.529	2074625.308	773683.5798	1154920.808	1274180.547	225534.3205	859320.0697	186040.9647	675769.0203	226573.1756	387500.9711	1079177.493	0	243637.1898	0
795	M160T250	160.0756246	249.8548342	4842367.39	5200128.861	2432229.693	2080986.159	5660701.327	3724416.491	7418741.598	11939359.73	11875232.31	1600894.328	3250801.372	1373293.878	5305470.644	8797745.418	1425150.247	149422.8135	5552671.844	773175.6232	942797.0365	749341.1318	14405998.8	5054470.108	0	942802.1413	6563623.013
796	M160T275	160.0761134	275.2805496	548065.6801	3293087.59	162373.1445	8712960.497	1012460.597	3350853.741	517505.9603	0	1601183.519	2263544.489	177391.346	0	1490814.108	10939261.49	6758341.404	0	0	0	0	528162.3877	0	1479433.421	1247682.1	0	0
797	M160T318_2	160.0969531	318.2441623	291888507.7	596458834.8	395232314.2	287100230.2	497367322.5	317477740.1	611083499	938078649.9	854249424.3	148031286.3	605013180.7	147013423.3	274945561.6	395902922.7	323272831.4	64374096.58	515027374.1	444134442.3	550320782.6	268428663.2	526735854.9	277564245.2	177493399.9	171847589.4	693305.4749
798	M160T278_2	160.0969531	278.2973477	443603278	439743587.9	775931888.7	224292793	731669522	2011095967	484474529.6	545623206.2	1187646955	121791750.2	343871260.7	528515666	82433121.9	283664971.1	146419797	347403087	368887845	233246148.1	608540226.3	582213055.6	318008402.7	921914810.8	1291577224	1140502435	67993.83605
799	M160T361	160.132991	360.5437615	9182410.151	46591647.39	20777840.19	13855186.6	21280184.83	27656225.54	8335064.947	16523421.33	5480454.216	8122684.121	22847430.38	2935621.082	17724312.06	6953747.37	5769198.03	3371367.908	21667436.41	14168797.01	48484472.49	8357514.573	8027989.421	26962567.37	5832793.602	4346129.314	10871441.62
800	M160T476	160.1329928	475.5787658	2477346.334	39254506.09	2417245.626	3914236.115	3142861.107	10896769.04	3884941.289	8771772.459	1062577.747	3249664.122	8544586.137	499422.4827	4623100.149	4418557.005	2803108.39	4762275.622	20907418.56	8265634.875	13131734.34	9729969.45	1435511.967	15002890.05	1856728.727	2501748.671	0
801	M160T66	160.1339467	65.58735132	45296972.21	214912444.7	49895764.15	14757512.78	233774347.2	11147102.38	73970421.28	41050856.74	83930484.76	229474219.3	364478971.6	27983107.56	9977929.365	607615821.9	221247578.4	56886138.46	19449715.35	34602975.4	207747650.3	10347838.1	68811946.75	73313270.94	424300169.3	62350319.96	22151743.92
802	M160T49	160.1529206	49.424183	7227709.027	16408354.57	23017457.82	22844333.56	6346918.906	21965995.66	23797824.64	10448212.04	67597125.4	7624868.149	14097335.12	9639576.181	10888830.8	29985599.22	5508531.666	1696428.628	4971182.013	4649766.653	4521836.835	11957834.51	44768486.63	8237234.083	4889864.56	7717125.455	0
803	M160T278_3	160.1850104	278.1218635	1498985.608	658028.0053	3079802.526	133417.1005	2697534.908	9199842.975	1712293.623	596776.0304	5120260.572	182622.7116	768089.9258	2193072.996	0	0	169692.4014	502079.9084	395863.7352	250130.4812	1261641.015	1776064.29	0	3413409.894	1076835.985	4690434.062	0
804	M160T319_2	160.1850104	318.9886294	194776.4278	2387515.775	814095.0019	188426.2704	1807342.906	525042.0719	2153587.57	4057434.918	3569449.797	157839.3394	2426194.449	0	202105.6922	801357.7749	665430.9138	0	1818237.058	1043508.625	1841243.984	363691.0961	357429.7635	0	0	296582.2835	0
805	M160T278_4	160.3098832	278.1839561	511616.9124	795112.3015	3980721.879	203771.5567	3563329.637	10631619.8	897127.7634	1131525.217	5749112.125	156337.4906	817873.7887	2640179.238	0	0	182460.3107	489692.3264	230851.717	398813.2403	2545209.491	2513175.825	0	4279993.579	982288.2733	5272199.057	0
806	M160T319_3	160.3101821	319.1183543	598169.9344	2437409.213	1149849.497	1084545.591	1796092.6	267919.6452	2451787.522	4633182.776	4351250.243	0	3158645.647	0	229054.8131	574134.4891	1312223.425	0	1730193.002	1739000.799	1672147.303	820173.2254	1167636.084	234301.5465	159394.7579	0	0
807	M161T361	160.5305236	361.3807455	357917.0876	1436386.098	0	252864.0754	366487.4847	600221.3973	0	202670.6069	1243740.036	0	427435.5932	0	0	436747.526	0	0	0	0	0	0	0	0	0	219086.758	0
808	M161T50	160.9202195	50.24936034	1258362.26	2380684.367	3066496.129	2467513.426	2553153.866	2832046.788	1720018.075	1373702.317	3372630.404	975466.0914	4540482.413	1702031.246	4007779.308	3283898.871	871807.4123	0	3817493.519	2432156.588	5039169.417	4128419.383	6392972.508	2280229.238	526106.2214	3103762.974	0
809	M161T303	161.0631601	303.3009918	1717106.215	10591144.68	5951191.826	8133174.115	3943691.947	7134064.203	6639321.053	13256813.99	11147571.02	4031696.169	9489270.417	2995372.131	2186458.245	5952199.564	2012330.21	361969.1678	8304135.733	4541522.109	3083611.146	5916721.808	7610627.646	7190937.464	987500.7258	2891177.982	0
810	M161T255	161.0809457	254.5681027	7341841.032	10718476.32	5030493.119	12013183.27	8439688.939	11702192.3	6703957.402	12600514.68	26793035.98	3940875.914	12009237.6	1877637.984	7997256.183	0	4408168.754	1085416.029	8454036.12	1211004.079	5189505.612	9583764.102	25502000.12	2696628.346	0	2725733.921	0
811	M161T347	161.0804075	347.0042897	1960774.603	2023966.526	4846603.315	2272596.534	1900179.587	1378667.92	2503808.887	3844309.213	2170957.853	1759773.902	3957116.149	8981611.863	1565609.131	345602.1907	1350400.168	290707.6503	1671213.738	2264195.268	7356150.709	5665449.49	1993993.001	1158830.364	1204330.96	219496.1597	0
